radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,address
LTE,222,1,11612,128036099,0,9.123458862,45.49781799,1000,1,1,1436488418,1436488418,0,"Via Sem Benelli, 12, 20151 Milano MI, Italy"
LTE,222,1,11612,128163586,0,9.130325317,45.49919128,1000,1,1,1433224156,1433224156,0,"Viale Certosa, 7174, 20151 Milano MI, Italy"
LTE,222,1,11612,128212999,0,9.139938354,45.47721863,1000,1,1,1442049828,1442049828,0,"Via Gavirate, 21, 20148 Milano MI, Italy"
LTE,222,1,11616,128228611,0,9.24156189,45.46073914,1000,1,1,1431017026,1431017026,0,"Via Decorati Al Valor Civile, 10, 20138 Milano MI, Italy"
LTE,222,1,11616,128243716,0,9.258041382,45.5115509,1000,1,1,1434594244,1434594244,0,"Via Padova, 370, 20132 Milano MI, Italy"
LTE,222,1,11620,128032769,0,9.10697937,45.46897888,1000,1,1,1442049828,1442049828,0,"Via Remigio Paone, 12, 20153 Milano MI, Italy"
LTE,222,1,11616,128228609,0,9.252548218,45.46211243,1000,1,1,1434594281,1434594281,0,"Viale Enrico Forlanini, 75, 20134 Milano MI, Italy"
LTE,222,1,11620,128221193,0,9.124832153,45.43739319,1000,1,1,1448996311,1448996311,0,"Via Fernando Santi, 5, 20142 Milano MI, Italy"
LTE,222,1,11621,128046851,0,9.087753296,45.46211243,1000,1,1,1450347693,1450347693,0,"Via II Giugno, 7, 20153 Milano MI, Italy"
LTE,222,1,11620,128256004,0,9.101486206,45.46073914,1000,1,1,1448860235,1448860235,0,"Via delle Forze Armate, 312, 20152 Milano MI, Italy"
LTE,222,1,11621,128165390,0,9.075393677,45.47447205,1000,1,1,1449722813,1449722813,0,"Via Gaetano Airaghi, 120, 20153 Milano MI, Italy"
LTE,222,1,11620,128256005,0,9.094619751,45.45524597,1000,1,1,1435644054,1435644054,0,"Via Valsesia, 76, 20152 Milano MI, Italy"
LTE,222,1,11621,128046855,0,9.069900513,45.48271179,1000,1,1,1450353844,1450353844,0,"A50, 20153 Milano MI, Italy"
LTE,222,1,11620,128272129,0,9.131698608,45.45661926,1000,1,1,1446119337,1446119337,0,"Via Francesco Primaticcio, 140, 20147 Milano MI, Italy"
LTE,222,1,11620,128234241,0,9.12071228,45.44837952,1000,1,1,1430383682,1430383682,0,"Via Bisceglie Via Bensi, 20152 Milano MI, Italy"
LTE,222,1,11623,128233475,0,9.262161255,45.47309875,1000,1,1,1442299733,1442299733,0,"Viale Lazio, 41, 20134 Milano MI, Italy"
LTE,222,1,11672,128002817,0,9.182510376,45.4662323,1000,1,1,1442384494,1442384494,0,"Via Giorgio Giulini, 1, 20123 Milano MI, Italy"
LTE,222,1,11675,128021763,0,9.189376831,45.46760559,1000,1,1,1438018619,1438018619,0,"Via Giuseppe Verdi, 1, 20121 Milano MI, Italy"
LTE,222,1,11672,128152322,0,9.196243286,45.46348572,1000,1,1,1437048890,1437048890,0,"Via Verziere, 11, 20122 Milano MI, Italy"
LTE,222,1,11672,128314625,0,9.196243286,45.46348572,1000,1,1,1449968957,1449968957,0,"Via Verziere, 11, 20122 Milano MI, Italy"
LTE,222,1,11688,128048385,0,9.183883667,45.38795471,1000,1,1,1450771117,1450771117,0,"A50, 20089 Milano MI, Italy"
LTE,222,1,11672,128000257,0,9.200363159,45.47172546,1000,1,1,1451062398,1451062398,0,"Via Marina, 10A, 20121 Milano MI, Italy"
LTE,222,1,11672,128021762,0,9.189376831,45.47309875,1000,1,1,1445708332,1445708332,0,"20121, Via Fatebenefratelli, 8, Milano MI, Italy"
LTE,222,1,11672,128002818,0,9.182510376,45.46348572,1000,1,1,1442069261,1442069261,0,"Piazza Borromeo, 10, 20123 Milano MI, Italy"
LTE,222,1,11300,128230147,0,9.097366333,45.51429749,1000,1,1,1435932337,1435932337,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,11300,128305409,0,9.101486206,45.51429749,1000,1,1,1444721815,1444721815,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,11302,128243970,0,9.127578735,45.51017761,1000,1,1,1444650265,1444650265,0,"Via Giovanni Gentile, 3, 20157 Milano MI, Italy"
LTE,222,1,11302,128243969,0,9.126205444,45.51704407,1000,1,1,1444650265,1444650265,0,"Via Felice Orsini, 84, 20157 Milano MI, Italy"
LTE,222,1,11302,128153348,0,9.117965698,45.51567078,1000,1,1,1445399691,1445399691,0,"Via Privata Venezia Giulia, 5a, 20157 Milano MI, Italy"
LTE,222,1,11301,128258049,0,9.113845825,45.51292419,1000,1,1,1443104591,1443104591,0,"Via Giorgio Stephenson, 103, 20157 Milano MI, Italy"
LTE,222,1,11302,128003841,0,9.139938354,45.49507141,1000,1,1,1442806743,1442806743,0,"Viale Certosa, 121/C, 20151 Milano MI, Italy"
LTE,222,1,11302,128243972,0,9.124832153,45.51704407,1000,1,1,1444650288,1444650288,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,11302,128153345,0,9.126205444,45.51704407,1000,1,1,1444711033,1444711033,0,"Via Felice Orsini, 84, 20157 Milano MI, Italy"
LTE,222,1,11302,128153350,0,9.113845825,45.51567078,1000,1,1,1444721815,1444721815,0,"Zona Stephenson, Milano MI, Italy"
LTE,222,1,11484,128213761,0,9.150924683,45.45799255,1000,1,1,1433958181,1433958181,0,"V.le Misurata, 20146 Milano MI, Italy"
LTE,222,1,11484,128013313,0,9.152297974,45.45524597,1000,1,1,1433958181,1433958181,0,"Piazza Simone Bolivar, 4, 20146 Milano MI, Italy"
LTE,222,1,11303,128222983,0,9.152297974,45.51841736,1000,1,1,1441732496,1441732496,0,"Via Pietro Maffi, 12, 20157 Milano MI, Italy"
LTE,222,1,11303,128222984,0,9.148178101,45.50331116,1000,1,1,1443104542,1443104542,0,"Via Michele Pericle Negrotto, 16, 20156 Milano MI, Italy"
LTE,222,1,11604,128046599,0,9.14680481,45.40718079,1000,1,1,1433779617,1433779617,0,"Via Giovanni Paolo II Via Bazzana (Assago), 20090 Milano MI, Italy"
LTE,222,1,11620,128019459,0,9.109725952,45.45524597,1000,1,1,1446480204,1446480204,0,"Via Lucca, 28, 20152 Milano MI, Italy"
LTE,222,1,11620,128046849,0,9.075393677,45.46211243,1000,1,1,1436354804,1436354804,0,"Via S. Fermo, 10, 20153 Milano MI, Italy"
LTE,222,1,11612,128049671,0,9.13444519,45.50880432,1000,1,1,1436364991,1436364991,0,"Via Filippo Palizzi, 116, 20157 Milano MI, Italy"
LTE,222,1,11612,128163585,0,9.119338989,45.50193787,1000,1,1,1431005693,1431005693,0,"Via Gallarate, 140, 20151 Milano MI, Italy"
LTE,222,1,11616,128243717,0,9.249801636,45.50605774,1000,1,1,1434594271,1434594271,0,"Via Palmanova Via Valdo, 20132 Milano MI, Italy"
LTE,222,1,11612,128009219,0,9.133071899,45.51017761,1000,1,1,1431740687,1431740687,0,"Via Nicola Fabrizi, 8, 20157 Milano MI, Italy"
LTE,222,1,11612,128008963,0,9.145431519,45.47172546,1000,1,1,1438005373,1438005373,0,"Piazzale Brescia, 16, 20149 Milano MI, Italy"
LTE,222,1,11612,128225027,0,9.172897339,45.47584534,1000,1,1,1442244118,1442244118,0,"Via Agostino Bertani, 16, 20154 Milano MI, Italy"
LTE,222,1,11612,128003841,0,9.139938354,45.4964447,1000,1,1,1436306644,1436306644,0,"Via Ludovico di Breme, 2, 20156 Milano MI, Italy"
LTE,222,1,11612,128213000,0,9.128952026,45.46211243,1000,1,1,1435984081,1435984081,0,"Via Francesco Primaticcio, 200, 20147 Milano MI, Italy"
LTE,222,1,11620,128007170,0,9.074020386,45.43464661,1000,1,1,1432967023,1432967023,0,"A50, 20152 Milano MI, Italy"
LTE,222,1,11620,128165390,0,9.075393677,45.47584534,1000,1,1,1436354804,1436354804,0,"Via Gaetano Airaghi, 120/9, 20153 Milano MI, Italy"
LTE,222,1,11620,128233473,0,9.263534546,45.48683167,1000,1,1,1436321277,1436321277,0,"Via Piaggio, 20090 Milano MI, Italy"
LTE,222,1,11620,128211463,0,9.060287476,45.49507141,1000,1,1,1450353844,1450353844,0,"Str. Vicinale della Cornacchia, 69, 20153 Milano MI, Italy"
LTE,222,1,11620,128215811,0,9.124832153,45.44288635,1000,1,1,1447407922,1447407922,0,"Via Francesco Gonin 25/A/Torre, 20147 Milano MI, Italy"
LTE,222,1,11620,128215814,0,9.124832153,45.44563293,1000,1,1,1450619713,1450619713,0,"Via Lorenteggio, 219, 20147 Milano MI, Italy"
LTE,222,1,11620,128272132,0,9.131698608,45.45661926,1000,1,1,1446119337,1446119337,0,"Via Francesco Primaticcio, 140, 20147 Milano MI, Italy"
LTE,222,1,11620,128291586,0,9.109725952,45.46073914,1000,1,1,1442906894,1442906894,0,"Via delle Forze Armate, 234, 20152 Milano MI, Italy"
LTE,222,1,11620,128318465,0,9.100112915,45.45249939,1000,1,1,1450347693,1450347693,0,"Via Valsesia, 42, 20152 Milano MI, Italy"
LTE,222,1,11620,128265473,0,9.138565063,45.44563293,1000,1,1,1437687731,1437687731,0,"Alzaia Naviglio Grande, 196, 20146 Milano MI, Italy"
LTE,222,1,11689,128048385,0,9.185256958,45.38795471,1000,1,1,1441285921,1441285921,0,"A50, 20089 Milano MI, Italy"
LTE,222,1,11672,128314627,0,9.193496704,45.46485901,1000,1,1,1449968957,1449968957,0,"Corso Vittorio Emanuele II, 3, 20122 Milano MI, Italy"
LTE,222,1,11673,128262914,0,9.190750122,45.46485901,1000,1,1,1450620003,1450620003,0,"Via Ugo Foscolo, 2, 20121 Milano MI, Italy"
LTE,222,1,11672,128000265,0,9.196243286,45.46760559,1000,1,1,1447255997,1447255997,0,"Via Bagutta, 7, 20129 Milano MI, Italy"
LTE,222,1,11672,128314626,0,9.193496704,45.45936584,1000,1,1,1450525777,1450525777,0,"Largo Francesco Richini, 12, 20122 Milano MI, Italy"
LTE,222,1,11688,128152583,0,9.242935181,45.40855408,1000,1,1,1443535519,1443535519,0,"Via S. Bernardo, 25, 20139 Milano MI, Italy"
LTE,222,1,11672,128000264,0,9.205856323,45.46760559,1000,1,1,1446980717,1446980717,0,"Viale Bianca Maria, 49, 20122 Milano MI, Italy"
LTE,222,1,11672,128152321,0,9.193496704,45.46485901,1000,1,1,1442244118,1442244118,0,"Corso Vittorio Emanuele II, 3, 20122 Milano MI, Italy"
LTE,222,1,11688,128049410,0,9.203109741,45.39619446,1000,1,1,1450771117,1450771117,0,"Via Camporgnago, 40, 20090 Milano MI, Italy"
LTE,222,1,11672,128021763,0,9.189376831,45.46897888,1000,1,1,1449670703,1449670703,0,"Via Monte Di Pieta' Via Verdi, 20121 Milano MI, Italy"
LTE,222,1,11675,128033282,0,9.190750122,45.46760559,1000,1,1,1450494328,1450494328,0,"Via Alessandro Manzoni, 4, 20121 Milano MI, Italy"
LTE,222,1,11674,128002818,0,9.182510376,45.46348572,1000,1,1,1449766674,1449766674,0,"Piazza Borromeo, 10, 20123 Milano MI, Italy"
LTE,222,1,11673,128262915,0,9.183883667,45.46211243,1000,1,1,1449569315,1449569315,0,"Via S. Maurilio, 15, 20123 Milano MI, Italy"
LTE,222,1,11672,128021761,0,9.192123413,45.46897888,1000,1,1,1450021764,1450021764,0,"Montenapoleone, 20121 Milano MI, Italy"
LTE,222,1,11675,128033283,0,9.166030884,45.46760559,1000,1,1,1447307589,1447307589,0,"Piazza della Conciliazione, 5, 20123 Milano MI, Italy"
LTE,222,1,11675,128033281,0,9.181137085,45.47447205,1000,1,1,1447763784,1447763784,0,"Viale Gadio, 2, 20121 Milano MI, Italy"
LTE,222,1,11672,128003073,0,9.192123413,45.46485901,1000,1,1,1441591370,1441591370,0,"Via Santa Radegonda, 1, 20121 Milano MI, Italy"
LTE,222,1,11674,128003074,0,9.18800354,45.46348572,1000,1,1,1450412522,1450412522,0,"Via Torino, 8a, 20123 Milano MI, Italy"
LTE,222,1,11688,128049411,0,9.205856323,45.41404724,1000,1,1,1447695089,1447695089,0,"MILANO Ripamonti/Macconago (IEO), 20141 Milano MI, Italy"
LTE,222,1,11690,128245509,0,9.157791138,45.42228699,1000,1,1,1450664025,1450664025,0,"Via Giuseppe de Finetti, 6, 20142 Milano MI, Italy"
LTE,222,1,11691,128203015,0,9.194869995,45.44837952,1000,1,1,1440123259,1440123259,0,"Via Giovanni Bellezza, 17, 20136 Milano MI, Italy"
LTE,222,1,11690,128261123,0,9.175643921,45.41404724,1000,1,1,1438751454,1438751454,0,"Via dei Missaglia, 89, 20142 Milano MI, Italy"
LTE,222,1,11690,128245507,0,9.163284302,45.42915344,1000,1,1,1450664025,1450664025,0,"Via S. Paolino, 30, 20142 Milano MI, Italy"
LTE,222,1,11688,128307202,0,9.155044556,45.41816711,1000,1,1,1450707028,1450707028,0,"Autostrada dei Giovi, 20142 Milano MI, Italy"
LTE,222,1,11672,128320001,0,9.190750122,45.46348572,1000,1,1,1450620003,1450620003,0,"Piazza del Duomo, 6, 20122 Milano MI, Italy"
LTE,222,1,11673,128262913,0,9.186630249,45.4662323,1000,1,1,1448787721,1448787721,0,"Via Bassano Porrone, 8, 20121 Milano MI, Italy"
LTE,222,1,11672,128033282,0,9.190750122,45.4662323,1000,1,1,1442244118,1442244118,0,"Via Tommaso Marino, 5, 20121 Milano MI, Italy"
LTE,222,1,11691,128275205,0,9.198989868,45.42503357,1000,1,1,1450336447,1450336447,0,"Via Fra Riccardo Pampuri, 13, 20141 Milano MI, Italy"
LTE,222,1,11672,128033281,0,9.183883667,45.47172546,1000,1,1,1441522784,1441522784,0,"Via Mercato, 5, 20121 Milano MI, Italy"
LTE,222,1,11672,128000263,0,9.198989868,45.47035217,1000,1,1,1449236018,1449236018,0,"Via S. Primo, 6, 20100 Milano MI, Italy"
LTE,222,1,11690,128031233,0,9.177017212,45.42228699,1000,1,1,1437797101,1437797101,0,"Via dei Missaglia, 59, 20142 Milano MI, Italy"
LTE,222,1,11690,128245510,0,9.163284302,45.42915344,1000,1,1,1450620264,1450620264,0,"Via S. Paolino, 30, 20142 Milano MI, Italy"
LTE,222,1,11673,128152322,0,9.194869995,45.46073914,1000,1,1,1450361062,1450361062,0,"Via Festa del Perdono, 5, 20122 Milano MI, Italy"
LTE,222,1,11673,128152321,0,9.190750122,45.46485901,1000,1,1,1450866702,1450866702,0,"Via Ugo Foscolo, 2, 20121 Milano MI, Italy"
LTE,222,1,11672,128000258,0,9.203109741,45.4662323,1000,1,1,1451062398,1451062398,0,"Via Conservatorio, 30, 20122 Milano MI, Italy"
LTE,222,1,11675,128021761,0,9.192123413,45.46897888,1000,1,1,1442384494,1442384494,0,"Montenapoleone, 20121 Milano MI, Italy"
LTE,222,1,11672,128000259,0,9.196243286,45.4662323,1000,1,1,1450693989,1450693989,0,"Piazza S. Carlo, 1A, 20122 Milano MI, Italy"
LTE,222,1,11674,128002817,0,9.182510376,45.4662323,1000,1,1,1449766674,1449766674,0,"Via Giorgio Giulini, 1, 20123 Milano MI, Italy"
LTE,222,1,11691,128275206,0,9.196243286,45.42640686,1000,1,1,1447695089,1447695089,0,"Via Virgilio Ferrari, 20141 Milano MI, Italy"
LTE,222,1,11691,128203016,0,9.205856323,45.41954041,1000,1,1,1449857216,1449857216,0,"Via Giuseppe Ripamonti, 367, 20141 Milano MI, Italy"
LTE,222,1,11690,128031235,0,9.149551392,45.41542053,1000,1,1,1450664025,1450664025,0,"Unnamed Road, 20142, 20142 Milano MI, Italy"
LTE,222,1,11690,128245508,0,9.182510376,45.43190002,1000,1,1,1437797101,1437797101,0,"PAM Medeghino, Via Medeghino 11, 20141 Milano MI, Italy"
LTE,222,1,11690,128261126,0,9.175643921,45.41404724,1000,1,1,1437797101,1437797101,0,"Via dei Missaglia, 89, 20142 Milano MI, Italy"
LTE,222,1,11691,128203011,0,9.192123413,45.43190002,1000,1,1,1447695089,1447695089,0,"Via Campazzino, 47, 20141 Milano MI, Italy"
LTE,222,1,11674,128003073,0,9.189376831,45.46485901,1000,1,1,1450866702,1450866702,0,"Piazza del Duomo, 19a, 20121 Milano MI, Italy"
LTE,222,1,11675,128021762,0,9.190750122,45.46760559,1000,1,1,1441522784,1441522784,0,"Via Alessandro Manzoni, 4, 20121 Milano MI, Italy"
LTE,222,1,11691,128203010,0,9.20173645,45.43052673,1000,1,1,1450092562,1450092562,0,"Via Giuseppe Ripamonti, 212, 20141 Milano MI, Italy"
LTE,222,1,11690,128261125,0,9.17427063,45.40306091,1000,1,1,1437797101,1437797101,0,"Via dei Missaglia, 7006, 20142 Milano MI, Italy"
LTE,222,1,11691,128203009,0,9.198989868,45.43464661,1000,1,1,1449943664,1449943664,0,"Via Adelaide Coari, 11, 20141 Milano MI, Italy"
LTE,222,1,11690,128031241,0,9.153671265,45.41542053,1000,1,1,1446795711,1446795711,0,"Strada Provinciale 184, 20142 Milano MI, Italy"
LTE,222,1,11691,128275204,0,9.196243286,45.42915344,1000,1,1,1449677911,1449677911,0,"Via Zanetto Bugatto, 6, 20141 Milano MI, Italy"
LTE,222,1,11689,128174339,0,9.149551392,45.40992737,1000,1,1,1450664025,1450664025,0,"Via del Bosco Rinnovato, 6, 20090 Milano MI, Italy"
LTE,222,1,24271,128036098,0,9.150924683,45.48545837,1000,1,1,1465702564,1465702564,0,"Via Gattamelata, 38, 20149 Milano MI, Italy"
LTE,222,1,61225,80284929,0,9.252548218,45.47172546,1000,1,1,1470238296,1470238296,0,"Via Arcangelo Corelli, 36, 20134 Milano MI, Italy"
LTE,222,1,10916,128376833,0,9.18457,45.477219,1000,2,1,1477608344,1482938505,0,"Corso Garibaldi, 86, 20121 Milano MI, Italy"
LTE,222,1,10949,128308229,0,9.256668091,45.45249939,1000,1,1,1480073605,1480073605,0,"Str. C - C.A.M.M., 28, 20138 Milano MI, Italy"
LTE,222,1,10919,128005383,0,9.151382,45.43602,1000,3,1,1481939656,1483171022,0,"Via Lago di Nemi, 23, 20142 Milano MI, Italy"
LTE,222,1,24272,128286210,0,9.148178101,45.49369812,1000,1,1,1487814380,1487814380,0,"Via Tavazzano, 12, 20156 Milano MI, Italy"
LTE,222,1,9029,128049665,0,9.131698608,45.4964447,1000,1,1,1444908907,1444908907,0,"Via Magreglio, 3, 20151 Milano MI, Italy"
LTE,222,1,9029,128049671,0,9.139938354,45.50056458,1000,1,1,1444917070,1444917070,0,"Piazzale Santorre di Santarosa, 4, 20156 Milano MI, Italy"
LTE,222,1,9029,128049667,0,9.111099243,45.4964447,1000,1,1,1444847589,1444847589,0,"Via Giacomo Quarenghi, 23, 20151 Milano MI, Italy"
LTE,222,1,9009,128035075,0,9.166030884,45.46073914,1000,1,1,1430234786,1430234786,0,"Viale Papiniano, 12, 20123 Milano MI, Italy"
LTE,222,1,9009,128007939,0,9.137191772,45.49232483,1000,1,1,1444908907,1444908907,0,"Via Francesco de Lemene, 37, 20151 Milano MI, Italy"
LTE,222,1,9009,128014338,0,9.172897339,45.46073914,1000,1,1,1450187934,1450187934,0,"Via Olona, 7, 20123 Milano MI, Italy"
LTE,222,1,9009,128005121,0,9.163284302,45.48271179,1000,1,1,1445672859,1445672859,0,"Via Angelo Poliziano, 1, 20154 Milano MI, Italy"
LTE,222,1,9009,128034817,0,9.145431519,45.48545837,1000,1,1,1444908907,1444908907,0,"Via Ignazio Gardella, 20149 Milano MI, Italy"
LTE,222,1,9009,128042753,0,9.153671265,45.48408508,1000,1,1,1448880335,1448880335,0,"Via Luigi Giuseppe Faravelli, 16, 20149 Milano MI, Italy"
LTE,222,1,9025,128233475,0,9.252548218,45.47172546,1000,1,1,1434042922,1434042922,0,"Via Arcangelo Corelli, 36, 20134 Milano MI, Italy"
LTE,222,1,9009,128022529,0,9.166030884,45.46760559,1000,1,1,1427788496,1427788496,0,"Piazza della Conciliazione, 5, 20123 Milano MI, Italy"
LTE,222,1,9009,128022530,0,9.167404175,45.45661926,1000,1,1,1429441966,1429441966,0,"Via Andrea Solari, 7, 20144 Milano MI, Italy"
LTE,222,1,9009,128201986,0,9.161911011,45.4964447,1000,1,1,1444908907,1444908907,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,9137,128036098,0,9.141311646,45.48957825,1000,1,1,1444917070,1444917070,0,"Viale Achille Papa, 30, 20159 Milano MI, Italy"
LTE,222,1,9137,128153350,0,9.115219116,45.51567078,1000,1,1,1444908907,1444908907,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,9137,128222979,0,9.130325317,45.50193787,1000,1,1,1444908907,1444908907,0,"Via del Ghisallo P.le ai Laghi, 20156 Milano MI, Italy"
LTE,222,1,9137,128243974,0,9.123458862,45.51292419,1000,1,1,1444908907,1444908907,0,"Via Giorgio Stephenson, 76, 20157 Milano MI, Italy"
LTE,222,1,9137,128291078,0,9.13444519,45.50468445,1000,1,1,1444917070,1444917070,0,"Via Angelo Brunetti, 13, 20156 Milano MI, Italy"
LTE,222,1,9137,128305409,0,9.101486206,45.51429749,1000,1,1,1444761374,1444761374,0,"Cascina Merlata, Milano MI, Italy"
LTE,222,1,9137,128258053,0,9.130325317,45.49781799,1000,1,1,1444908907,1444908907,0,"Via Gallarate, 139, 20151 Milano MI, Italy"
LTE,222,1,9137,128243970,0,9.128952026,45.51017761,1000,1,1,1444908907,1444908907,0,"Via Giovanni Gentile, 1, 20157 Milano MI, Italy"
LTE,222,1,10756,128152321,0,9.190750122,45.46485901,1000,1,1,1435771316,1435771316,0,"Via Ugo Foscolo, 2, 20121 Milano MI, Italy"
LTE,222,1,10757,128083457,0,9.186630249,45.4662323,1000,1,1,1448881434,1448881434,0,"Via Bassano Porrone, 8, 20121 Milano MI, Italy"
LTE,222,1,10820,128013313,0,9.155044556,45.45387268,1000,1,1,1429287942,1429287942,0,"Piazza Napoli, 11, 20146 Milano MI, Italy"
LTE,222,1,10852,128201986,0,9.161911011,45.4964447,1000,1,1,1428676302,1428676302,0,"Cavalcavia Adriano Bacula, Milano MI, Italy"
LTE,222,1,10884,128228611,0,9.24156189,45.46073914,1000,1,1,1429057645,1429057645,0,"Via Decorati Al Valor Civile, 10, 20138 Milano MI, Italy"
LTE,222,1,10917,128273411,0,9.189376831,45.46760559,1000,1,1,1438018619,1438018619,0,"Via Giuseppe Verdi, 1, 20121 Milano MI, Italy"
LTE,222,1,10756,128003073,0,9.190750122,45.46485901,1000,1,1,1435771316,1435771316,0,"Via Ugo Foscolo, 2, 20121 Milano MI, Italy"
LTE,222,1,10756,128051469,0,9.186630249,45.4662323,1000,1,1,1421760334,1421760334,0,"Via Bassano Porrone, 8, 20121 Milano MI, Italy"
LTE,222,1,10756,128083457,0,9.189376831,45.46485901,1000,1,1,1422029942,1422029942,0,"Piazza del Duomo, 19a, 20121 Milano MI, Italy"
LTE,222,1,10756,128000259,0,9.196243286,45.4662323,1000,1,1,1436011590,1436011590,0,"Piazza S. Carlo, 1A, 20122 Milano MI, Italy"
LTE,222,1,10756,128021761,0,9.192123413,45.46897888,1000,1,1,1435627923,1435627923,0,"Montenapoleone, 20121 Milano MI, Italy"
LTE,222,1,10788,128000515,0,9.124832153,45.44563293,1000,1,1,1426519989,1426519989,0,"Via Lorenteggio, 219, 20147 Milano MI, Italy"
LTE,222,1,10757,128262915,0,9.183883667,45.46211243,1000,1,1,1437375269,1437375269,0,"Via S. Maurilio, 15, 20123 Milano MI, Italy"
LTE,222,1,10916,128013827,0,9.183883667,45.47172546,1000,1,1,1435627923,1435627923,0,"Via Mercato, 5, 20121 Milano MI, Italy"
LTE,222,1,10916,128208641,0,9.183883667,45.46211243,1000,1,1,1436177954,1436177954,0,"Via S. Maurilio, 15, 20123 Milano MI, Italy"
LTE,222,1,10916,128217871,0,9.179763794,45.46760559,1000,1,1,1435311268,1435311268,0,"Foro Buonaparte, 61, 20121 Milano MI, Italy"
LTE,222,1,10917,128051201,0,9.18457,45.477219,1000,2,1,1458880465,1466600839,0,"Corso Garibaldi, 86, 20121 Milano MI, Italy"
LTE,222,1,10756,128178189,0,9.177017212,45.4662323,1000,1,1,1453912702,1453912702,0,"Via San Nicolao, 2, 20123 Milano MI, Italy"
LTE,222,1,10788,128215811,0,9.123458862,45.44563293,1000,1,1,1426519989,1426519989,0,"Via Lorenteggio, 219, 20147 Milano MI, Italy"
LTE,222,1,10788,128221193,0,9.124832153,45.44288635,1000,1,1,1429237561,1429237561,0,"Via Francesco Gonin 25/A/Torre, 20147 Milano MI, Italy"
LTE,222,1,10759,128082691,0,9.189376831,45.46485901,1000,1,1,1452263364,1452263364,0,"Piazza del Duomo, 19a, 20121 Milano MI, Italy"
LTE,222,1,10853,128001027,0,9.189376831,45.50331116,1000,1,1,1436236048,1436236048,0,"Via Benefattori dell'Ospedale, 84, 20159 Milano MI, Italy"
LTE,222,1,10917,128273413,0,9.183883667,45.47172546,1000,1,1,1440177631,1440177631,0,"Via Mercato, 5, 20121 Milano MI, Italy"
LTE,222,1,10917,128273414,0,9.183883667,45.47172546,1000,1,1,1442384494,1442384494,0,"Via Mercato, 5, 20121 Milano MI, Italy"
LTE,222,1,10919,128022787,0,9.138565063,45.44563293,1000,1,1,1442119312,1442119312,0,"Alzaia Naviglio Grande, 196, 20146 Milano MI, Italy"
LTE,222,1,10756,128262914,0,9.18800354,45.46348572,1000,1,1,1435311268,1435311268,0,"Via Torino, 8a, 20123 Milano MI, Italy"
LTE,222,1,10852,128001027,0,9.189376831,45.50331116,1000,1,1,1450494326,1450494326,0,"Via Benefattori dell'Ospedale, 84, 20159 Milano MI, Italy"
LTE,222,1,10788,128055047,0,9.076766968,45.48545837,1000,1,1,1429229208,1429229208,0,"SPexSS11, 20153 Milano MI, Italy"
LTE,222,1,10852,128007937,0,9.150924683,45.49919128,1000,1,1,1429266739,1429266739,0,"Via Grosseto, 1, 20156 Milano MI, Italy"
LTE,222,1,10885,128272643,0,9.252548218,45.46211243,1000,1,1,1438047604,1438047604,0,"Viale Enrico Forlanini, 75, 20134 Milano MI, Italy"
LTE,222,1,10916,128022787,0,9.138565063,45.44563293,1000,1,1,1436228462,1436228462,0,"Alzaia Naviglio Grande, 196, 20146 Milano MI, Italy"
LTE,222,1,10916,128203010,0,9.20173645,45.43052673,1000,1,1,1451921179,1451921179,0,"Via Giuseppe Ripamonti, 212, 20141 Milano MI, Italy"
LTE,222,1,10919,128039939,0,9.138412,45.45784,1000,9,1,1458880467,1482137619,0,"Via Bartolomeo D'Alviano, 51, 20146 Milano MI, Italy"
LTE,222,1,10948,128243969,0,9.127578735,45.51017761,1000,1,1,1435909326,1435909326,0,"Via Giovanni Gentile, 3, 20157 Milano MI, Italy"
LTE,222,1,10948,128220430,0,9.119338989,45.51567078,1000,1,1,1432534948,1432534948,0,"A4 Torino - Trieste, 20157 Milano MI, Italy"
LTE,222,1,10756,128262915,0,9.183883667,45.46211243,1000,1,1,1436160249,1436160249,0,"Via S. Maurilio, 15, 20123 Milano MI, Italy"
LTE,222,1,10820,128213000,0,9.128952026,45.46211243,1000,1,1,1431555042,1431555042,0,"Via Francesco Primaticcio, 200, 20147 Milano MI, Italy"
LTE,222,1,10852,128000771,0,9.156417847,45.49232483,1000,1,1,1428990936,1428990936,0,"Via Valcava, 6, 20155 Milano MI, Italy"
LTE,222,1,10919,128217869,0,9.181137,45.469322,1000,4,1,1458880467,1473750521,0,"Piazza Castello, 20121 Milano MI, Italy"
LTE,222,1,10948,128222978,0,9.148178101,45.50468445,1000,1,1,1423281475,1423281475,0,"Via Michele Pericle Negrotto, 52, 20157 Milano MI, Italy"
LTE,222,1,10759,128051469,0,9.186630249,45.4662323,1000,1,1,1440177633,1440177633,0,"Via Bassano Porrone, 8, 20121 Milano MI, Italy"
LTE,222,1,10884,128048897,0,9.18800354,45.50193787,1000,1,1,1435909480,1435909480,0,"Via Valassina, 45, 20159 Milano MI, Italy"
