#{"t_start": 1578867103.6143973, "env_id": "multi-channel-DCA-v0"}
r,l,t,block_prob,timestamp
350,4320,3366.976604,0.6239536381197682,2013-11-01 00:40:00
-58,4320,3372.081167,0.6567933032839666,2013-11-01 00:40:00
298,4320,3382.384424,0.6281390856406954,2013-11-01 00:40:00
-30,4320,3387.274354,0.654539600772698,2013-11-01 00:40:00
330,4320,3397.595486,0.6255634256278171,2013-11-01 00:40:00
280,4320,3402.69381,0.6295878943979395,2013-11-01 00:40:00
494,4320,3413.307965,0.6123631680618158,2013-11-01 00:40:00
-60,4320,3418.214696,0.6569542820347715,2013-11-01 00:40:00
162,4320,3428.822128,0.6390856406954282,2013-11-01 00:40:00
272,4320,3433.72488,0.6302318094011591,2013-11-01 00:40:00
684,4320,3443.818494,0.597070186735351,2013-11-01 00:40:00
562,4320,3448.963605,0.6068898905344494,2013-11-01 00:40:00
320,4320,3459.616802,0.6263683193818416,2013-11-01 00:40:00
292,4320,3464.52162,0.6286220218931101,2013-11-01 00:40:00
372,4320,3474.731978,0.6221828718609144,2013-11-01 00:40:00
398,4320,3479.641554,0.6200901481004507,2013-11-01 00:40:00
240,4320,3490.189996,0.6328074694140373,2013-11-01 00:40:00
760,4320,3500.717957,0.590952994204765,2013-11-01 00:40:00
400,4320,3505.628709,0.6199291693496458,2013-11-01 00:40:00
180,4320,3515.892648,0.6376368319381842,2013-11-01 00:40:00
148,4320,3521.354467,0.6402124919510624,2013-11-01 00:40:00
240,4320,3531.535977,0.6328074694140373,2013-11-01 00:40:00
312,4320,3536.487689,0.6270122343850612,2013-11-01 00:40:00
224,4320,3547.548202,0.6340952994204765,2013-11-01 00:40:00
404,4320,3552.44267,0.619607211848036,2013-11-01 00:40:00
474,4320,3562.792906,0.6139729555698648,2013-11-01 00:40:00
316,4320,3567.692039,0.6266902768834514,2013-11-01 00:40:00
334,4320,3577.914735,0.6252414681262073,2013-11-01 00:40:00
584,4320,3583.163295,0.6051191242755957,2013-11-01 00:40:00
428,4320,3593.660314,0.6176754668383774,2013-11-01 00:40:00
298,4320,3598.563807,0.6281390856406954,2013-11-01 00:40:00
-122,4320,3608.902426,0.6619446233097231,2013-11-01 00:40:00
260,4320,3613.799702,0.6311976819059885,2013-11-01 00:40:00
294,4320,3624.236245,0.6284610431423052,2013-11-01 00:40:00
472,4320,3629.238967,0.6141339343206696,2013-11-01 00:40:00
460,4320,3639.656382,0.615099806825499,2013-11-01 00:40:00
214,4320,3650.129727,0.634900193174501,2013-11-01 00:40:00
50,4320,3655.211853,0.6481004507405023,2013-11-01 00:40:00
190,4320,3665.790686,0.6368319381841597,2013-11-01 00:40:00
334,4320,3670.821476,0.6252414681262073,2013-11-01 00:40:00
84,4320,3681.32139,0.645363811976819,2013-11-01 00:40:00
452,4320,3686.227352,0.6157437218287186,2013-11-01 00:40:00
60,4320,3696.837559,0.6472955569864778,2013-11-01 00:40:00
256,4320,3701.802019,0.6315196394075981,2013-11-01 00:40:00
420,4320,3712.423056,0.618319381841597,2013-11-01 00:40:00
374,4320,3717.314805,0.6220218931101095,2013-11-01 00:40:00
64,4320,3728.153051,0.646973599484868,2013-11-01 00:40:00
288,4320,3733.065407,0.6289439793947199,2013-11-01 00:40:00
28,4320,3743.670304,0.6498712169993561,2013-11-01 00:40:00
188,4320,3748.560341,0.6369929169349646,2013-11-01 00:40:00
360,4320,3759.29405,0.6231487443657437,2013-11-01 00:40:00
392,4320,3764.271538,0.6205730843528654,2013-11-01 00:40:00
88,4320,3774.752887,0.6450418544752092,2013-11-01 00:40:00
214,4320,3784.856716,0.634900193174501,2013-11-01 00:40:00
276,4320,3789.804378,0.6299098518995493,2013-11-01 00:40:00
468,4320,3800.118283,0.6144558918222794,2013-11-01 00:40:00
388,4320,3805.052691,0.6208950418544752,2013-11-01 00:40:00
444,4320,3815.413881,0.6163876368319382,2013-11-01 00:40:00
192,4320,3820.324051,0.6366709594333548,2013-11-01 00:40:00
168,4320,3830.608568,0.6386027044430135,2013-11-01 00:40:00
570,4320,3835.524816,0.6062459755312298,2013-11-01 00:40:00
426,4320,3845.810032,0.6178364455891823,2013-11-01 00:40:00
458,4320,3850.721624,0.6152607855763039,2013-11-01 00:40:00
398,4320,3860.876563,0.6200901481004507,2013-11-01 00:40:00
432,4320,3866.06836,0.6173535093367676,2013-11-01 00:40:00
54,4320,3876.324188,0.6477784932388925,2013-11-01 00:40:00
536,4320,3881.216984,0.6089826142949131,2013-11-01 00:40:00
136,4320,3891.815445,0.6411783644558918,2013-11-01 00:40:00
568,4320,3896.729925,0.6064069542820347,2013-11-01 00:40:00
68,4320,3907.4608,0.6466516419832582,2013-11-01 00:40:00
220,4320,3912.646135,0.6344172569220863,2013-11-01 00:40:00
236,4320,3923.072421,0.6331294269156471,2013-11-01 00:40:00
144,4320,3933.248314,0.6405344494526722,2013-11-01 00:40:00
130,4320,3938.179408,0.6416613007083065,2013-11-01 00:40:00
552,4320,3948.336539,0.6076947842884739,2013-11-01 00:40:00
552,4320,3953.401778,0.6076947842884739,2013-11-01 00:40:00
582,4320,3963.908337,0.6052801030264006,2013-11-01 00:40:00
438,4320,3968.815352,0.6168705730843529,2013-11-01 00:40:00
516,4320,3979.153397,0.610592401802962,2013-11-01 00:40:00
312,4320,3984.077145,0.6270122343850612,2013-11-01 00:40:00
178,4320,3994.470427,0.6377978106889891,2013-11-01 00:40:00
246,4320,3999.380249,0.6323245331616226,2013-11-01 00:40:00
294,4320,4009.594717,0.6284610431423052,2013-11-01 00:40:00
578,4320,4014.49162,0.6056020605280104,2013-11-01 00:40:00
538,4320,4025.294554,0.6088216355441082,2013-11-01 00:40:00
428,4320,4030.204315,0.6176754668383774,2013-11-01 00:40:00
342,4320,4041.108758,0.6245975531229878,2013-11-01 00:40:00
866,4320,4046.098413,0.5824211204121056,2013-11-01 00:40:00
346,4320,4056.759106,0.624275595621378,2013-11-01 00:40:00
548,4320,4061.669961,0.6080167417900837,2013-11-01 00:40:00
466,4320,4072.023744,0.6146168705730843,2013-11-01 00:40:00
180,4320,4082.31794,0.6376368319381842,2013-11-01 00:40:00
456,4320,4087.602639,0.6154217643271088,2013-11-01 00:40:00
404,4320,4098.247663,0.619607211848036,2013-11-01 00:40:00
450,4320,4103.173056,0.6159047005795235,2013-11-01 00:40:00
638,4320,4113.784294,0.6007726980038635,2013-11-01 00:40:00
1068,4320,4118.700667,0.5661622665808114,2013-11-01 00:40:00
158,4320,4129.389628,0.639407598197038,2013-11-01 00:40:00
834,4320,4134.480983,0.5849967804249839,2013-11-01 00:40:00
714,4320,4145.477469,0.5946555054732775,2013-11-01 00:40:00
500,4320,4150.39848,0.6118802318094012,2013-11-01 00:40:00
150,4320,4160.918011,0.6400515132002575,2013-11-01 00:40:00
606,4320,4165.821443,0.6033483580167418,2013-11-01 00:40:00
648,4320,4176.631874,0.599967804249839,2013-11-01 00:40:00
412,4320,4181.598958,0.6189632968448164,2013-11-01 00:40:00
190,4320,4192.098351,0.6368319381841597,2013-11-01 00:40:00
170,4320,4197.009509,0.6384417256922086,2013-11-01 00:40:00
-68,4320,4207.24045,0.6575981970379909,2013-11-01 00:40:00
492,4320,4217.454967,0.6125241468126207,2013-11-01 00:40:00
724,4320,4222.363847,0.593850611719253,2013-11-01 00:40:00
690,4320,4232.808247,0.5965872504829363,2013-11-01 00:40:00
938,4320,4237.735355,0.5766258853831294,2013-11-01 00:40:00
230,4320,4248.100321,0.6336123631680618,2013-11-01 00:40:00
518,4320,4253.005074,0.6104314230521571,2013-11-01 00:40:00
118,4320,4263.684228,0.6426271732131359,2013-11-01 00:40:00
610,4320,4268.599423,0.603026400515132,2013-11-01 00:40:00
376,4320,4279.031868,0.6218609143593046,2013-11-01 00:40:00
438,4320,4284.192247,0.6168705730843529,2013-11-01 00:40:00
494,4320,4294.784201,0.6123631680618158,2013-11-01 00:40:00
370,4320,4299.68917,0.6223438506117193,2013-11-01 00:40:00
498,4320,4310.188188,0.6120412105602061,2013-11-01 00:40:00
402,4320,4315.073518,0.6197681905988409,2013-11-01 00:40:00
260,4320,4325.773264,0.6311976819059885,2013-11-01 00:40:00
208,4320,4330.939127,0.6353831294269157,2013-11-01 00:40:00
170,4320,4341.591688,0.6384417256922086,2013-11-01 00:40:00
800,4320,4346.490389,0.5877334191886671,2013-11-01 00:40:00
-140,4320,4357.247436,0.6633934320669672,2013-11-01 00:40:00
520,4320,4367.640839,0.6102704443013522,2013-11-01 00:40:00
468,4320,4372.537115,0.6144558918222794,2013-11-01 00:40:00
672,4320,4383.193502,0.5980360592401803,2013-11-01 00:40:00
364,4320,4388.292166,0.622826786864134,2013-11-01 00:40:00
4,4320,4399.156861,0.6518029620090148,2013-11-01 00:40:00
422,4320,4404.383121,0.6181584030907921,2013-11-01 00:40:00
552,4320,4414.896789,0.6076947842884739,2013-11-01 00:40:00
188,4320,4419.899126,0.6369929169349646,2013-11-01 00:40:00
-144,4320,4431.159162,0.6637153895685769,2013-11-01 00:40:00
264,4320,4436.062133,0.6308757244043787,2013-11-01 00:40:00
222,4320,4447.119411,0.6342562781712814,2013-11-01 00:40:00
518,4320,4452.035569,0.6104314230521571,2013-11-01 00:40:00
230,4320,4462.974481,0.6336123631680618,2013-11-01 00:40:00
518,4320,4468.087256,0.6104314230521571,2013-11-01 00:40:00
820,4320,4478.689299,0.5861236316806182,2013-11-01 00:40:00
588,4320,4483.582996,0.6047971667739859,2013-11-01 00:40:00
818,4320,4494.162336,0.5862846104314231,2013-11-01 00:40:00
-64,4320,4504.514105,0.6572762395363811,2013-11-01 00:40:00
674,4320,4510.004482,0.5978750804893754,2013-11-01 00:40:00
446,4320,4520.754428,0.6162266580811333,2013-11-01 00:40:00
312,4320,4525.670111,0.6270122343850612,2013-11-01 00:40:00
806,4320,4535.951108,0.5872504829362524,2013-11-01 00:40:00
546,4320,4540.866626,0.6081777205408886,2013-11-01 00:40:00
732,4320,4551.100751,0.5932066967160334,2013-11-01 00:40:00
242,4320,4556.069211,0.6326464906632324,2013-11-01 00:40:00
528,4320,4566.879388,0.6096265292981327,2013-11-01 00:40:00
378,4320,4572.129236,0.6216999356084997,2013-11-01 00:40:00
1082,4320,4582.445355,0.5650354153251771,2013-11-01 00:40:00
948,4320,4587.341456,0.5758209916291049,2013-11-01 00:40:00
